"entity_key","date","year","year_season","year_quarter","year_month","year_week","season_number","season","season_de","season_einkauf","month","week","day_of_month","day_of_week","day_name","month_name","last_day_of_month","last_day_of_week","business_day","working_days","next_ship_day"
2538,2018-12-12,2018,"2018-2-FW","2018-Q4","2018-12","2018-50",2,FW,HW,HW18,12,50,12,3,Wednesday,December ,2018-12-31,2018-12-16,2018-12-12,1,2018-12-13
2539,2018-12-13,2018,"2018-2-FW","2018-Q4","2018-12","2018-50",2,FW,HW,HW18,12,50,13,4,Thursday ,December ,2018-12-31,2018-12-16,2018-12-13,1,2018-12-14
2540,2018-12-14,2018,"2018-2-FW","2018-Q4","2018-12","2018-50",2,FW,HW,HW18,12,50,14,5,Friday   ,December ,2018-12-31,2018-12-16,2018-12-14,1,2018-12-17
2541,2018-12-15,2018,"2018-2-FW","2018-Q4","2018-12","2018-50",2,FW,HW,HW18,12,50,15,6,Saturday ,December ,2018-12-31,2018-12-16,2018-12-17,0,2018-12-17
2542,2018-12-16,2018,"2018-2-FW","2018-Q4","2018-12","2018-50",2,FW,HW,HW18,12,50,16,7,Sunday   ,December ,2018-12-31,2018-12-16,2018-12-17,0,2018-12-17
2543,2018-12-17,2018,"2018-2-FW","2018-Q4","2018-12","2018-51",2,FW,HW,HW18,12,51,17,1,Monday   ,December ,2018-12-31,2018-12-23,2018-12-17,1,2018-12-18
2544,2018-12-18,2018,"2018-2-FW","2018-Q4","2018-12","2018-51",2,FW,HW,HW18,12,51,18,2,Tuesday  ,December ,2018-12-31,2018-12-23,2018-12-18,1,2018-12-19
2545,2018-12-19,2018,"2018-2-FW","2018-Q4","2018-12","2018-51",2,FW,HW,HW18,12,51,19,3,Wednesday,December ,2018-12-31,2018-12-23,2018-12-19,1,2018-12-20
2546,2018-12-20,2018,"2018-2-FW","2018-Q4","2018-12","2018-51",2,FW,HW,HW18,12,51,20,4,Thursday ,December ,2018-12-31,2018-12-23,2018-12-20,1,2018-12-21
2547,2018-12-21,2018,"2018-2-FW","2018-Q4","2018-12","2018-51",2,FW,HW,HW18,12,51,21,5,Friday   ,December ,2018-12-31,2018-12-23,2018-12-21,1,2018-12-24
2548,2018-12-22,2018,"2018-2-FW","2018-Q4","2018-12","2018-51",2,FW,HW,HW18,12,51,22,6,Saturday ,December ,2018-12-31,2018-12-23,2018-12-24,0,2018-12-24
2549,2018-12-23,2018,"2018-2-FW","2018-Q4","2018-12","2018-51",2,FW,HW,HW18,12,51,23,7,Sunday   ,December ,2018-12-31,2018-12-23,2018-12-24,0,2018-12-24
2550,2018-12-24,2018,"2018-2-FW","2018-Q4","2018-12","2018-52",2,FW,HW,HW18,12,52,24,1,Monday   ,December ,2018-12-31,2018-12-30,2018-12-24,1,2018-12-25
2551,2018-12-25,2018,"2018-2-FW","2018-Q4","2018-12","2018-52",2,FW,HW,HW18,12,52,25,2,Tuesday  ,December ,2018-12-31,2018-12-30,2018-12-27,0,2018-12-27
2552,2018-12-26,2018,"2018-2-FW","2018-Q4","2018-12","2018-52",2,FW,HW,HW18,12,52,26,3,Wednesday,December ,2018-12-31,2018-12-30,2018-12-27,0,2018-12-27
2553,2018-12-27,2018,"2018-2-FW","2018-Q4","2018-12","2018-52",2,FW,HW,HW18,12,52,27,4,Thursday ,December ,2018-12-31,2018-12-30,2018-12-27,1,2018-12-28
2554,2018-12-28,2018,"2018-2-FW","2018-Q4","2018-12","2018-52",2,FW,HW,HW18,12,52,28,5,Friday   ,December ,2018-12-31,2018-12-30,2018-12-28,1,2018-12-31
2555,2018-12-29,2018,"2018-2-FW","2018-Q4","2018-12","2018-52",2,FW,HW,HW18,12,52,29,6,Saturday ,December ,2018-12-31,2018-12-30,2018-12-31,0,2018-12-31
2556,2018-12-30,2018,"2018-2-FW","2018-Q4","2018-12","2018-52",2,FW,HW,HW18,12,52,30,7,Sunday   ,December ,2018-12-31,2018-12-30,2018-12-31,0,2018-12-31
2557,2018-12-31,2018,"2018-2-FW","2018-Q4","2018-12","2019-01",2,FW,HW,HW18,12,1,31,1,Monday   ,December ,2018-12-31,2019-01-06,2018-12-31,1,2019-01-02
2558,2019-01-01,2019,"2019-1-SS","2019-Q1","2019-01","2019-01",1,SS,FS,FS19,1,1,1,2,Tuesday  ,January  ,2019-01-31,2019-01-06,2019-01-02,0,2019-01-02
2559,2019-01-02,2019,"2019-1-SS","2019-Q1","2019-01","2019-01",1,SS,FS,FS19,1,1,2,3,Wednesday,January  ,2019-01-31,2019-01-06,2019-01-02,1,2019-01-03
2560,2019-01-03,2019,"2019-1-SS","2019-Q1","2019-01","2019-01",1,SS,FS,FS19,1,1,3,4,Thursday ,January  ,2019-01-31,2019-01-06,2019-01-03,1,2019-01-04
2561,2019-01-04,2019,"2019-1-SS","2019-Q1","2019-01","2019-01",1,SS,FS,FS19,1,1,4,5,Friday   ,January  ,2019-01-31,2019-01-06,2019-01-04,1,2019-01-07
2562,2019-01-05,2019,"2019-1-SS","2019-Q1","2019-01","2019-01",1,SS,FS,FS19,1,1,5,6,Saturday ,January  ,2019-01-31,2019-01-06,2019-01-07,0,2019-01-07
2563,2019-01-06,2019,"2019-1-SS","2019-Q1","2019-01","2019-01",1,SS,FS,FS19,1,1,6,7,Sunday   ,January  ,2019-01-31,2019-01-06,2019-01-07,0,2019-01-07
2564,2019-01-07,2019,"2019-1-SS","2019-Q1","2019-01","2019-02",1,SS,FS,FS19,1,2,7,1,Monday   ,January  ,2019-01-31,2019-01-13,2019-01-07,1,2019-01-08
2565,2019-01-08,2019,"2019-1-SS","2019-Q1","2019-01","2019-02",1,SS,FS,FS19,1,2,8,2,Tuesday  ,January  ,2019-01-31,2019-01-13,2019-01-08,1,2019-01-09
2566,2019-01-09,2019,"2019-1-SS","2019-Q1","2019-01","2019-02",1,SS,FS,FS19,1,2,9,3,Wednesday,January  ,2019-01-31,2019-01-13,2019-01-09,1,2019-01-10
2567,2019-01-10,2019,"2019-1-SS","2019-Q1","2019-01","2019-02",1,SS,FS,FS19,1,2,10,4,Thursday ,January  ,2019-01-31,2019-01-13,2019-01-10,1,2019-01-11
2568,2019-01-11,2019,"2019-1-SS","2019-Q1","2019-01","2019-02",1,SS,FS,FS19,1,2,11,5,Friday   ,January  ,2019-01-31,2019-01-13,2019-01-11,1,2019-01-14
2569,2019-01-12,2019,"2019-1-SS","2019-Q1","2019-01","2019-02",1,SS,FS,FS19,1,2,12,6,Saturday ,January  ,2019-01-31,2019-01-13,2019-01-14,0,2019-01-14
2570,2019-01-13,2019,"2019-1-SS","2019-Q1","2019-01","2019-02",1,SS,FS,FS19,1,2,13,7,Sunday   ,January  ,2019-01-31,2019-01-13,2019-01-14,0,2019-01-14
2571,2019-01-14,2019,"2019-1-SS","2019-Q1","2019-01","2019-03",1,SS,FS,FS19,1,3,14,1,Monday   ,January  ,2019-01-31,2019-01-20,2019-01-14,1,2019-01-15
2572,2019-01-15,2019,"2019-1-SS","2019-Q1","2019-01","2019-03",1,SS,FS,FS19,1,3,15,2,Tuesday  ,January  ,2019-01-31,2019-01-20,2019-01-15,1,2019-01-16
2573,2019-01-16,2019,"2019-1-SS","2019-Q1","2019-01","2019-03",1,SS,FS,FS19,1,3,16,3,Wednesday,January  ,2019-01-31,2019-01-20,2019-01-16,1,2019-01-17
2574,2019-01-17,2019,"2019-1-SS","2019-Q1","2019-01","2019-03",1,SS,FS,FS19,1,3,17,4,Thursday ,January  ,2019-01-31,2019-01-20,2019-01-17,1,2019-01-18
2575,2019-01-18,2019,"2019-1-SS","2019-Q1","2019-01","2019-03",1,SS,FS,FS19,1,3,18,5,Friday   ,January  ,2019-01-31,2019-01-20,2019-01-18,1,2019-01-21
2576,2019-01-19,2019,"2019-1-SS","2019-Q1","2019-01","2019-03",1,SS,FS,FS19,1,3,19,6,Saturday ,January  ,2019-01-31,2019-01-20,2019-01-21,0,2019-01-21
2577,2019-01-20,2019,"2019-1-SS","2019-Q1","2019-01","2019-03",1,SS,FS,FS19,1,3,20,7,Sunday   ,January  ,2019-01-31,2019-01-20,2019-01-21,0,2019-01-21
2578,2019-01-21,2019,"2019-1-SS","2019-Q1","2019-01","2019-04",1,SS,FS,FS19,1,4,21,1,Monday   ,January  ,2019-01-31,2019-01-27,2019-01-21,1,2019-01-22
2579,2019-01-22,2019,"2019-1-SS","2019-Q1","2019-01","2019-04",1,SS,FS,FS19,1,4,22,2,Tuesday  ,January  ,2019-01-31,2019-01-27,2019-01-22,1,2019-01-23
2580,2019-01-23,2019,"2019-1-SS","2019-Q1","2019-01","2019-04",1,SS,FS,FS19,1,4,23,3,Wednesday,January  ,2019-01-31,2019-01-27,2019-01-23,1,2019-01-24
2581,2019-01-24,2019,"2019-1-SS","2019-Q1","2019-01","2019-04",1,SS,FS,FS19,1,4,24,4,Thursday ,January  ,2019-01-31,2019-01-27,2019-01-24,1,2019-01-25
2582,2019-01-25,2019,"2019-1-SS","2019-Q1","2019-01","2019-04",1,SS,FS,FS19,1,4,25,5,Friday   ,January  ,2019-01-31,2019-01-27,2019-01-25,1,2019-01-28
2583,2019-01-26,2019,"2019-1-SS","2019-Q1","2019-01","2019-04",1,SS,FS,FS19,1,4,26,6,Saturday ,January  ,2019-01-31,2019-01-27,2019-01-28,0,2019-01-28
2584,2019-01-27,2019,"2019-1-SS","2019-Q1","2019-01","2019-04",1,SS,FS,FS19,1,4,27,7,Sunday   ,January  ,2019-01-31,2019-01-27,2019-01-28,0,2019-01-28
2585,2019-01-28,2019,"2019-1-SS","2019-Q1","2019-01","2019-05",1,SS,FS,FS19,1,5,28,1,Monday   ,January  ,2019-01-31,2019-02-03,2019-01-28,1,2019-01-29
2586,2019-01-29,2019,"2019-1-SS","2019-Q1","2019-01","2019-05",1,SS,FS,FS19,1,5,29,2,Tuesday  ,January  ,2019-01-31,2019-02-03,2019-01-29,1,2019-01-30
2587,2019-01-30,2019,"2019-1-SS","2019-Q1","2019-01","2019-05",1,SS,FS,FS19,1,5,30,3,Wednesday,January  ,2019-01-31,2019-02-03,2019-01-30,1,2019-01-31
2588,2019-01-31,2019,"2019-1-SS","2019-Q1","2019-01","2019-05",1,SS,FS,FS19,1,5,31,4,Thursday ,January  ,2019-01-31,2019-02-03,2019-01-31,1,2019-02-01
2589,2019-02-01,2019,"2019-1-SS","2019-Q1","2019-02","2019-05",1,SS,FS,FS19,2,5,1,5,Friday   ,February ,2019-02-28,2019-02-03,2019-02-01,1,2019-02-04
2590,2019-02-02,2019,"2019-1-SS","2019-Q1","2019-02","2019-05",1,SS,FS,FS19,2,5,2,6,Saturday ,February ,2019-02-28,2019-02-03,2019-02-04,0,2019-02-04
2591,2019-02-03,2019,"2019-1-SS","2019-Q1","2019-02","2019-05",1,SS,FS,FS19,2,5,3,7,Sunday   ,February ,2019-02-28,2019-02-03,2019-02-04,0,2019-02-04
2592,2019-02-04,2019,"2019-1-SS","2019-Q1","2019-02","2019-06",1,SS,FS,FS19,2,6,4,1,Monday   ,February ,2019-02-28,2019-02-10,2019-02-04,1,2019-02-05
2593,2019-02-05,2019,"2019-1-SS","2019-Q1","2019-02","2019-06",1,SS,FS,FS19,2,6,5,2,Tuesday  ,February ,2019-02-28,2019-02-10,2019-02-05,1,2019-02-06
2594,2019-02-06,2019,"2019-1-SS","2019-Q1","2019-02","2019-06",1,SS,FS,FS19,2,6,6,3,Wednesday,February ,2019-02-28,2019-02-10,2019-02-06,1,2019-02-07
2595,2019-02-07,2019,"2019-1-SS","2019-Q1","2019-02","2019-06",1,SS,FS,FS19,2,6,7,4,Thursday ,February ,2019-02-28,2019-02-10,2019-02-07,1,2019-02-08
2596,2019-02-08,2019,"2019-1-SS","2019-Q1","2019-02","2019-06",1,SS,FS,FS19,2,6,8,5,Friday   ,February ,2019-02-28,2019-02-10,2019-02-08,1,2019-02-11
2597,2019-02-09,2019,"2019-1-SS","2019-Q1","2019-02","2019-06",1,SS,FS,FS19,2,6,9,6,Saturday ,February ,2019-02-28,2019-02-10,2019-02-11,0,2019-02-11
2598,2019-02-10,2019,"2019-1-SS","2019-Q1","2019-02","2019-06",1,SS,FS,FS19,2,6,10,7,Sunday   ,February ,2019-02-28,2019-02-10,2019-02-11,0,2019-02-11
2599,2019-02-11,2019,"2019-1-SS","2019-Q1","2019-02","2019-07",1,SS,FS,FS19,2,7,11,1,Monday   ,February ,2019-02-28,2019-02-17,2019-02-11,1,2019-02-12
2600,2019-02-12,2019,"2019-1-SS","2019-Q1","2019-02","2019-07",1,SS,FS,FS19,2,7,12,2,Tuesday  ,February ,2019-02-28,2019-02-17,2019-02-12,1,2019-02-13
2601,2019-02-13,2019,"2019-1-SS","2019-Q1","2019-02","2019-07",1,SS,FS,FS19,2,7,13,3,Wednesday,February ,2019-02-28,2019-02-17,2019-02-13,1,2019-02-14
2602,2019-02-14,2019,"2019-1-SS","2019-Q1","2019-02","2019-07",1,SS,FS,FS19,2,7,14,4,Thursday ,February ,2019-02-28,2019-02-17,2019-02-14,1,2019-02-15
2603,2019-02-15,2019,"2019-1-SS","2019-Q1","2019-02","2019-07",1,SS,FS,FS19,2,7,15,5,Friday   ,February ,2019-02-28,2019-02-17,2019-02-15,1,2019-02-18
2604,2019-02-16,2019,"2019-1-SS","2019-Q1","2019-02","2019-07",1,SS,FS,FS19,2,7,16,6,Saturday ,February ,2019-02-28,2019-02-17,2019-02-18,0,2019-02-18
2605,2019-02-17,2019,"2019-1-SS","2019-Q1","2019-02","2019-07",1,SS,FS,FS19,2,7,17,7,Sunday   ,February ,2019-02-28,2019-02-17,2019-02-18,0,2019-02-18
2606,2019-02-18,2019,"2019-1-SS","2019-Q1","2019-02","2019-08",1,SS,FS,FS19,2,8,18,1,Monday   ,February ,2019-02-28,2019-02-24,2019-02-18,1,2019-02-19
2607,2019-02-19,2019,"2019-1-SS","2019-Q1","2019-02","2019-08",1,SS,FS,FS19,2,8,19,2,Tuesday  ,February ,2019-02-28,2019-02-24,2019-02-19,1,2019-02-20
2608,2019-02-20,2019,"2019-1-SS","2019-Q1","2019-02","2019-08",1,SS,FS,FS19,2,8,20,3,Wednesday,February ,2019-02-28,2019-02-24,2019-02-20,1,2019-02-21
2609,2019-02-21,2019,"2019-1-SS","2019-Q1","2019-02","2019-08",1,SS,FS,FS19,2,8,21,4,Thursday ,February ,2019-02-28,2019-02-24,2019-02-21,1,2019-02-22
2610,2019-02-22,2019,"2019-1-SS","2019-Q1","2019-02","2019-08",1,SS,FS,FS19,2,8,22,5,Friday   ,February ,2019-02-28,2019-02-24,2019-02-22,1,2019-02-25
2611,2019-02-23,2019,"2019-1-SS","2019-Q1","2019-02","2019-08",1,SS,FS,FS19,2,8,23,6,Saturday ,February ,2019-02-28,2019-02-24,2019-02-25,0,2019-02-25
2612,2019-02-24,2019,"2019-1-SS","2019-Q1","2019-02","2019-08",1,SS,FS,FS19,2,8,24,7,Sunday   ,February ,2019-02-28,2019-02-24,2019-02-25,0,2019-02-25
2613,2019-02-25,2019,"2019-1-SS","2019-Q1","2019-02","2019-09",1,SS,FS,FS19,2,9,25,1,Monday   ,February ,2019-02-28,2019-03-03,2019-02-25,1,2019-02-26
2614,2019-02-26,2019,"2019-1-SS","2019-Q1","2019-02","2019-09",1,SS,FS,FS19,2,9,26,2,Tuesday  ,February ,2019-02-28,2019-03-03,2019-02-26,1,2019-02-27
2615,2019-02-27,2019,"2019-1-SS","2019-Q1","2019-02","2019-09",1,SS,FS,FS19,2,9,27,3,Wednesday,February ,2019-02-28,2019-03-03,2019-02-27,1,2019-02-28
2616,2019-02-28,2019,"2019-1-SS","2019-Q1","2019-02","2019-09",1,SS,FS,FS19,2,9,28,4,Thursday ,February ,2019-02-28,2019-03-03,2019-02-28,1,2019-03-01
2617,2019-03-01,2019,"2019-1-SS","2019-Q1","2019-03","2019-09",1,SS,FS,FS19,3,9,1,5,Friday   ,March    ,2019-03-31,2019-03-03,2019-03-01,1,2019-03-04
2618,2019-03-02,2019,"2019-1-SS","2019-Q1","2019-03","2019-09",1,SS,FS,FS19,3,9,2,6,Saturday ,March    ,2019-03-31,2019-03-03,2019-03-04,0,2019-03-04
2619,2019-03-03,2019,"2019-1-SS","2019-Q1","2019-03","2019-09",1,SS,FS,FS19,3,9,3,7,Sunday   ,March    ,2019-03-31,2019-03-03,2019-03-04,0,2019-03-04
2620,2019-03-04,2019,"2019-1-SS","2019-Q1","2019-03","2019-10",1,SS,FS,FS19,3,10,4,1,Monday   ,March    ,2019-03-31,2019-03-10,2019-03-04,1,2019-03-05
2621,2019-03-05,2019,"2019-1-SS","2019-Q1","2019-03","2019-10",1,SS,FS,FS19,3,10,5,2,Tuesday  ,March    ,2019-03-31,2019-03-10,2019-03-05,1,2019-03-06
2622,2019-03-06,2019,"2019-1-SS","2019-Q1","2019-03","2019-10",1,SS,FS,FS19,3,10,6,3,Wednesday,March    ,2019-03-31,2019-03-10,2019-03-06,1,2019-03-07
2623,2019-03-07,2019,"2019-1-SS","2019-Q1","2019-03","2019-10",1,SS,FS,FS19,3,10,7,4,Thursday ,March    ,2019-03-31,2019-03-10,2019-03-07,1,2019-03-08
2624,2019-03-08,2019,"2019-1-SS","2019-Q1","2019-03","2019-10",1,SS,FS,FS19,3,10,8,5,Friday   ,March    ,2019-03-31,2019-03-10,2019-03-08,1,2019-03-11
2625,2019-03-09,2019,"2019-1-SS","2019-Q1","2019-03","2019-10",1,SS,FS,FS19,3,10,9,6,Saturday ,March    ,2019-03-31,2019-03-10,2019-03-11,0,2019-03-11
2626,2019-03-10,2019,"2019-1-SS","2019-Q1","2019-03","2019-10",1,SS,FS,FS19,3,10,10,7,Sunday   ,March    ,2019-03-31,2019-03-10,2019-03-11,0,2019-03-11
2627,2019-03-11,2019,"2019-1-SS","2019-Q1","2019-03","2019-11",1,SS,FS,FS19,3,11,11,1,Monday   ,March    ,2019-03-31,2019-03-17,2019-03-11,1,2019-03-12
2628,2019-03-12,2019,"2019-1-SS","2019-Q1","2019-03","2019-11",1,SS,FS,FS19,3,11,12,2,Tuesday  ,March    ,2019-03-31,2019-03-17,2019-03-12,1,2019-03-13
2629,2019-03-13,2019,"2019-1-SS","2019-Q1","2019-03","2019-11",1,SS,FS,FS19,3,11,13,3,Wednesday,March    ,2019-03-31,2019-03-17,2019-03-13,1,2019-03-14
2630,2019-03-14,2019,"2019-1-SS","2019-Q1","2019-03","2019-11",1,SS,FS,FS19,3,11,14,4,Thursday ,March    ,2019-03-31,2019-03-17,2019-03-14,1,2019-03-15
2631,2019-03-15,2019,"2019-1-SS","2019-Q1","2019-03","2019-11",1,SS,FS,FS19,3,11,15,5,Friday   ,March    ,2019-03-31,2019-03-17,2019-03-15,1,2019-03-18
2632,2019-03-16,2019,"2019-1-SS","2019-Q1","2019-03","2019-11",1,SS,FS,FS19,3,11,16,6,Saturday ,March    ,2019-03-31,2019-03-17,2019-03-18,0,2019-03-18
2633,2019-03-17,2019,"2019-1-SS","2019-Q1","2019-03","2019-11",1,SS,FS,FS19,3,11,17,7,Sunday   ,March    ,2019-03-31,2019-03-17,2019-03-18,0,2019-03-18
2634,2019-03-18,2019,"2019-1-SS","2019-Q1","2019-03","2019-12",1,SS,FS,FS19,3,12,18,1,Monday   ,March    ,2019-03-31,2019-03-24,2019-03-18,1,2019-03-19
2635,2019-03-19,2019,"2019-1-SS","2019-Q1","2019-03","2019-12",1,SS,FS,FS19,3,12,19,2,Tuesday  ,March    ,2019-03-31,2019-03-24,2019-03-19,1,2019-03-20
2636,2019-03-20,2019,"2019-1-SS","2019-Q1","2019-03","2019-12",1,SS,FS,FS19,3,12,20,3,Wednesday,March    ,2019-03-31,2019-03-24,2019-03-20,1,2019-03-21
2637,2019-03-21,2019,"2019-1-SS","2019-Q1","2019-03","2019-12",1,SS,FS,FS19,3,12,21,4,Thursday ,March    ,2019-03-31,2019-03-24,2019-03-21,1,2019-03-22
2638,2019-03-22,2019,"2019-1-SS","2019-Q1","2019-03","2019-12",1,SS,FS,FS19,3,12,22,5,Friday   ,March    ,2019-03-31,2019-03-24,2019-03-22,1,2019-03-25
2639,2019-03-23,2019,"2019-1-SS","2019-Q1","2019-03","2019-12",1,SS,FS,FS19,3,12,23,6,Saturday ,March    ,2019-03-31,2019-03-24,2019-03-25,0,2019-03-25
2640,2019-03-24,2019,"2019-1-SS","2019-Q1","2019-03","2019-12",1,SS,FS,FS19,3,12,24,7,Sunday   ,March    ,2019-03-31,2019-03-24,2019-03-25,0,2019-03-25
2641,2019-03-25,2019,"2019-1-SS","2019-Q1","2019-03","2019-13",1,SS,FS,FS19,3,13,25,1,Monday   ,March    ,2019-03-31,2019-03-31,2019-03-25,1,2019-03-26
2642,2019-03-26,2019,"2019-1-SS","2019-Q1","2019-03","2019-13",1,SS,FS,FS19,3,13,26,2,Tuesday  ,March    ,2019-03-31,2019-03-31,2019-03-26,1,2019-03-27
2643,2019-03-27,2019,"2019-1-SS","2019-Q1","2019-03","2019-13",1,SS,FS,FS19,3,13,27,3,Wednesday,March    ,2019-03-31,2019-03-31,2019-03-27,1,2019-03-28
2644,2019-03-28,2019,"2019-1-SS","2019-Q1","2019-03","2019-13",1,SS,FS,FS19,3,13,28,4,Thursday ,March    ,2019-03-31,2019-03-31,2019-03-28,1,2019-03-29
2645,2019-03-29,2019,"2019-1-SS","2019-Q1","2019-03","2019-13",1,SS,FS,FS19,3,13,29,5,Friday   ,March    ,2019-03-31,2019-03-31,2019-03-29,1,2019-04-01
2646,2019-03-30,2019,"2019-1-SS","2019-Q1","2019-03","2019-13",1,SS,FS,FS19,3,13,30,6,Saturday ,March    ,2019-03-31,2019-03-31,2019-04-01,0,2019-04-01
2647,2019-03-31,2019,"2019-1-SS","2019-Q1","2019-03","2019-13",1,SS,FS,FS19,3,13,31,7,Sunday   ,March    ,2019-03-31,2019-03-31,2019-04-01,0,2019-04-01
2648,2019-04-01,2019,"2019-1-SS","2019-Q2","2019-04","2019-14",1,SS,FS,FS19,4,14,1,1,Monday   ,April    ,2019-04-30,2019-04-07,2019-04-01,1,2019-04-02
2649,2019-04-02,2019,"2019-1-SS","2019-Q2","2019-04","2019-14",1,SS,FS,FS19,4,14,2,2,Tuesday  ,April    ,2019-04-30,2019-04-07,2019-04-02,1,2019-04-03
2650,2019-04-03,2019,"2019-1-SS","2019-Q2","2019-04","2019-14",1,SS,FS,FS19,4,14,3,3,Wednesday,April    ,2019-04-30,2019-04-07,2019-04-03,1,2019-04-04
2651,2019-04-04,2019,"2019-1-SS","2019-Q2","2019-04","2019-14",1,SS,FS,FS19,4,14,4,4,Thursday ,April    ,2019-04-30,2019-04-07,2019-04-04,1,2019-04-05
2652,2019-04-05,2019,"2019-1-SS","2019-Q2","2019-04","2019-14",1,SS,FS,FS19,4,14,5,5,Friday   ,April    ,2019-04-30,2019-04-07,2019-04-05,1,2019-04-08
2653,2019-04-06,2019,"2019-1-SS","2019-Q2","2019-04","2019-14",1,SS,FS,FS19,4,14,6,6,Saturday ,April    ,2019-04-30,2019-04-07,2019-04-08,0,2019-04-08
2654,2019-04-07,2019,"2019-1-SS","2019-Q2","2019-04","2019-14",1,SS,FS,FS19,4,14,7,7,Sunday   ,April    ,2019-04-30,2019-04-07,2019-04-08,0,2019-04-08
2655,2019-04-08,2019,"2019-1-SS","2019-Q2","2019-04","2019-15",1,SS,FS,FS19,4,15,8,1,Monday   ,April    ,2019-04-30,2019-04-14,2019-04-08,1,2019-04-09
2656,2019-04-09,2019,"2019-1-SS","2019-Q2","2019-04","2019-15",1,SS,FS,FS19,4,15,9,2,Tuesday  ,April    ,2019-04-30,2019-04-14,2019-04-09,1,2019-04-10
2657,2019-04-10,2019,"2019-1-SS","2019-Q2","2019-04","2019-15",1,SS,FS,FS19,4,15,10,3,Wednesday,April    ,2019-04-30,2019-04-14,2019-04-10,1,2019-04-11
2658,2019-04-11,2019,"2019-1-SS","2019-Q2","2019-04","2019-15",1,SS,FS,FS19,4,15,11,4,Thursday ,April    ,2019-04-30,2019-04-14,2019-04-11,1,2019-04-12
2659,2019-04-12,2019,"2019-1-SS","2019-Q2","2019-04","2019-15",1,SS,FS,FS19,4,15,12,5,Friday   ,April    ,2019-04-30,2019-04-14,2019-04-12,1,2019-04-15
2660,2019-04-13,2019,"2019-1-SS","2019-Q2","2019-04","2019-15",1,SS,FS,FS19,4,15,13,6,Saturday ,April    ,2019-04-30,2019-04-14,2019-04-15,0,2019-04-15
2661,2019-04-14,2019,"2019-1-SS","2019-Q2","2019-04","2019-15",1,SS,FS,FS19,4,15,14,7,Sunday   ,April    ,2019-04-30,2019-04-14,2019-04-15,0,2019-04-15
2662,2019-04-15,2019,"2019-1-SS","2019-Q2","2019-04","2019-16",1,SS,FS,FS19,4,16,15,1,Monday   ,April    ,2019-04-30,2019-04-21,2019-04-15,1,2019-04-16
2663,2019-04-16,2019,"2019-1-SS","2019-Q2","2019-04","2019-16",1,SS,FS,FS19,4,16,16,2,Tuesday  ,April    ,2019-04-30,2019-04-21,2019-04-16,1,2019-04-17
2664,2019-04-17,2019,"2019-1-SS","2019-Q2","2019-04","2019-16",1,SS,FS,FS19,4,16,17,3,Wednesday,April    ,2019-04-30,2019-04-21,2019-04-17,1,2019-04-18
2665,2019-04-18,2019,"2019-1-SS","2019-Q2","2019-04","2019-16",1,SS,FS,FS19,4,16,18,4,Thursday ,April    ,2019-04-30,2019-04-21,2019-04-18,1,2019-04-23
2666,2019-04-19,2019,"2019-1-SS","2019-Q2","2019-04","2019-16",1,SS,FS,FS19,4,16,19,5,Friday   ,April    ,2019-04-30,2019-04-21,2019-04-23,0,2019-04-23
2667,2019-04-20,2019,"2019-1-SS","2019-Q2","2019-04","2019-16",1,SS,FS,FS19,4,16,20,6,Saturday ,April    ,2019-04-30,2019-04-21,2019-04-23,0,2019-04-23
2668,2019-04-21,2019,"2019-1-SS","2019-Q2","2019-04","2019-16",1,SS,FS,FS19,4,16,21,7,Sunday   ,April    ,2019-04-30,2019-04-21,2019-04-23,0,2019-04-23
2669,2019-04-22,2019,"2019-1-SS","2019-Q2","2019-04","2019-17",1,SS,FS,FS19,4,17,22,1,Monday   ,April    ,2019-04-30,2019-04-28,2019-04-23,0,2019-04-23
2670,2019-04-23,2019,"2019-1-SS","2019-Q2","2019-04","2019-17",1,SS,FS,FS19,4,17,23,2,Tuesday  ,April    ,2019-04-30,2019-04-28,2019-04-23,1,2019-04-24
2671,2019-04-24,2019,"2019-1-SS","2019-Q2","2019-04","2019-17",1,SS,FS,FS19,4,17,24,3,Wednesday,April    ,2019-04-30,2019-04-28,2019-04-24,1,2019-04-25
2672,2019-04-25,2019,"2019-1-SS","2019-Q2","2019-04","2019-17",1,SS,FS,FS19,4,17,25,4,Thursday ,April    ,2019-04-30,2019-04-28,2019-04-25,1,2019-04-26
2673,2019-04-26,2019,"2019-1-SS","2019-Q2","2019-04","2019-17",1,SS,FS,FS19,4,17,26,5,Friday   ,April    ,2019-04-30,2019-04-28,2019-04-26,1,2019-04-29
2674,2019-04-27,2019,"2019-1-SS","2019-Q2","2019-04","2019-17",1,SS,FS,FS19,4,17,27,6,Saturday ,April    ,2019-04-30,2019-04-28,2019-04-29,0,2019-04-29
2675,2019-04-28,2019,"2019-1-SS","2019-Q2","2019-04","2019-17",1,SS,FS,FS19,4,17,28,7,Sunday   ,April    ,2019-04-30,2019-04-28,2019-04-29,0,2019-04-29
2676,2019-04-29,2019,"2019-1-SS","2019-Q2","2019-04","2019-18",1,SS,FS,FS19,4,18,29,1,Monday   ,April    ,2019-04-30,2019-05-05,2019-04-29,1,2019-04-30
2677,2019-04-30,2019,"2019-1-SS","2019-Q2","2019-04","2019-18",1,SS,FS,FS19,4,18,30,2,Tuesday  ,April    ,2019-04-30,2019-05-05,2019-04-30,1,2019-05-02
